product_name,overall_rating,no_ratings,no_reviews,rating,title,review,cleaned_text,textblob_sentiment_seq,textblob_polarity_seq,textblob_sentiment_par,textblob_polarity_par,roberta_sentiment_seq,roberta_confidence_seq,roberta_sentiment_par,roberta_confidence_par
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Wonderful,"All over I love the product means in this price range I got all the features~ HD webcam,Backlit keyboard,12th gen everything so I love it",love product means price range got features webcambacklit keyboard12th gen everything love,positive,0.5,positive,0.5,positive,0.983089804649353,positive,0.983089804649353
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Perfect product!,Good performance,good performance,positive,0.7,positive,0.7,positive,0.9162586331367493,positive,0.9162586331367493
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Really Nice,Ok good product,good product,positive,0.6,positive,0.6,positive,0.9155607223510742,positive,0.9155607223510742
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Fabulous!,Nice laptop for student for online class and programming.,nice laptop student online class programming,positive,0.6,positive,0.6,positive,0.9505250453948975,positive,0.9505250453948975
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Great product,So nycc product value for money,nycc product value money,neutral,0.0,neutral,0.0,neutral,0.7371726632118225,neutral,0.7371726632118225
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Great product,"The Dell Inspiron , with a quality overall user experience and capable performance is a good value proposition for working professionals and students
Thanks ❤️",dell inspiron quality overall user experience capable performance good value proposition working professionals students thanks,positive,0.27499999999999997,positive,0.27499999999999997,positive,0.9648275375366211,positive,0.9648275375366211
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Wonderful,Built is normal performance wise good,built normal performance wise good,positive,0.5166666666666666,positive,0.5166666666666666,positive,0.8493225574493408,positive,0.8493225574493408
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Nice,Keypad backlight is not there but in other model with same specifications has keyboard backlight and its hang little bit,keypad backlight model specifications keyboard backlight hang little bit,negative,-0.10416666666666667,negative,-0.10416666666666667,neutral,0.7486847639083862,neutral,0.7486847639083862
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Does the job,"Not that my good , performance is slow",good performance slow,positive,0.19999999999999996,positive,0.19999999999999996,negative,0.8828513622283936,negative,0.8828513622283936
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Wonderful,Good product in this price rang,good product price rang,positive,0.7,positive,0.7,positive,0.8631908893585205,positive,0.8631908893585205
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Really Nice,"Everything is good, but no proper battery backup",everything good proper battery backup,positive,0.35,positive,0.35,negative,0.41912519931793213,negative,0.41912519931793213
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Excellent,Dell laptop are the best when comes to display and sound quality,dell laptop best comes display sound quality,positive,0.7,positive,0.7,positive,0.9616041779518127,positive,0.9616041779518127
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Fabulous!,"I am using this laptop since 2 months.
Best laptop in this segment.",using laptop since months best laptop segment,positive,1.0,positive,1.0,positive,0.9715113639831543,positive,0.9715113639831543
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Excellent,Exllent,exllent,neutral,0.0,neutral,0.0,neutral,0.6670209765434265,neutral,0.6670209765434265
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Fabulous!,Very good product,good product,positive,0.9099999999999999,positive,0.9099999999999999,positive,0.9434438347816467,positive,0.9434438347816467
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Brilliant,Nice,nice,positive,0.6,positive,0.6,positive,0.774058997631073,positive,0.774058997631073
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Terrific,I3 is good for normal usage....,good normal usage,positive,0.425,positive,0.425,positive,0.8168241381645203,positive,0.8168241381645203
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Brilliant,Excellent Laptop. Dell Laptop are like i never had seen before and india's most trusted brand.,excellent laptop dell laptop like never seen indias trusted brand,positive,0.75,positive,0.75,positive,0.983183741569519,positive,0.983183741569519
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Super!,Most valuable laptop under 30k . Student must go to buy it.,valuable laptop 30k student must buy,positive,0.5,positive,0.5,positive,0.8626542091369629,positive,0.8626542091369629
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Worth every penny,Value for money,value money,neutral,0.0,neutral,0.0,neutral,0.5725551247596741,neutral,0.5725551247596741
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Perfect product!,Very good product and working so smoothly 💯💯,good product working smoothly,positive,0.655,positive,0.655,positive,0.9828798174858093,positive,0.9828798174858093
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Best in the market!,Very good quality,good quality,positive,0.9099999999999999,positive,0.9099999999999999,positive,0.9200591444969177,positive,0.9200591444969177
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Must buy!,The Laptop is very good and works fine. I can do basic level video editing also. Worth for money.,laptop good works fine basic level video editing also worth money,positive,0.4066666666666667,positive,0.4066666666666667,positive,0.9612342715263367,positive,0.9612342715263367
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Awesome,"It's working fine, a value for money deal",working fine value money deal,positive,0.4166666666666667,positive,0.4166666666666667,positive,0.7889708876609802,positive,0.7889708876609802
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Classy product,Good quality very nice,good quality nice,positive,0.74,positive,0.74,positive,0.9512788653373718,positive,0.9512788653373718
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Great product,Good,good,positive,0.7,positive,0.7,positive,0.6844374537467957,positive,0.6844374537467957
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Simply awesome,"Nice performance
and good quality",nice performance good quality,positive,0.6499999999999999,positive,0.6499999999999999,positive,0.9630935192108154,positive,0.9630935192108154
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Wonderful,Nice Laptop in this range,nice laptop range,positive,0.6,positive,0.6,positive,0.9629058837890625,positive,0.9629058837890625
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Brilliant,Just looking like a wow 🔥,looking like wow,positive,0.1,positive,0.1,positive,0.9055418372154236,positive,0.9055418372154236
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Fabulous!,V good go for it ... value of money,good value money,positive,0.7,positive,0.7,positive,0.9269179105758667,positive,0.9269179105758667
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Must buy!,Super,super,positive,0.3333333333333333,positive,0.3333333333333333,positive,0.6604627370834351,positive,0.6604627370834351
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Just wow!,Very Nice and Slim product within this price range.,nice slim product within price range,positive,0.78,positive,0.78,positive,0.9672872424125671,positive,0.9672872424125671
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Classy product,Superb,superb,positive,1.0,positive,1.0,positive,0.9032238125801086,positive,0.9032238125801086
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Highly recommended,"It's good 😊 I love this prodack ❤️
But this price is varie experience",good love prodack price varie experience,positive,0.6,positive,0.6,positive,0.9816156029701233,positive,0.9816156029701233
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Mind-blowing purchase,all features are good..,features good,positive,0.7,positive,0.7,positive,0.9417486190795898,positive,0.9417486190795898
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Terrific purchase,Good work,good work,positive,0.7,positive,0.7,positive,0.8972846865653992,positive,0.8972846865653992
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Worth the money,Good,good,positive,0.7,positive,0.7,positive,0.6844374537467957,positive,0.6844374537467957
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Nice,"Nice laptop, good display, good keyboard but not backlit ,still its okay👍, performance wise is also performed well, so for me, it was a value for money.🙂 i have no complain for now🙂",nice laptop good display good keyboard backlit still okay performance wise also performed well value money complain,positive,0.6749999999999999,positive,0.6749999999999999,positive,0.9676094651222229,positive,0.9676094651222229
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Good,"Battery issue, we are facing an issue with setting up pin for login, it keeps coming error",battery issue facing issue setting pin login keeps coming error,neutral,0.0,neutral,0.0,negative,0.7690423727035522,negative,0.7690423727035522
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Good,"DISPLAY IS 5/5
BATTERY 3/5
SPEAKER 3/5
PERFORMANCE 5/5 IN 33K",display battery speaker performance 33k,neutral,0.0,neutral,0.0,neutral,0.7903169393539429,neutral,0.7903169393539429
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Does the job,Ok product,product,positive,0.5,positive,0.5,neutral,0.6052709221839905,neutral,0.6052709221839905
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Does the job,Laptop is gud but battery drain is faster... overall all ok....gud performance,laptop gud battery drain faster overall okgud performance,neutral,0.0,neutral,0.0,positive,0.9558460116386414,positive,0.9558460116386414
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Just okay,Very good product and nice performance,good product nice performance,positive,0.7549999999999999,positive,0.7549999999999999,positive,0.972855806350708,positive,0.972855806350708
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Delightful,Best there has no backlight keeboard,best backlight keeboard,positive,1.0,positive,1.0,neutral,0.4591440260410309,neutral,0.4591440260410309
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Worth the money,Performance of this laptop is excellent and all the keys are working well also more or less battery backup is quite well it worthwhile the paid amount for this laptop..,performance laptop excellent keys working well also less battery backup quite well worthwhile paid amount laptop,positive,0.4583333333333333,positive,0.4583333333333333,positive,0.9794975519180298,positive,0.9794975519180298
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Worth the money,Very nice product ( Deepak ),nice product deepak,positive,0.78,positive,0.78,positive,0.9719414710998535,positive,0.9719414710998535
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Brilliant,Bought laptop nice brand new brand value,bought laptop nice brand new brand value,positive,0.36818181818181817,positive,0.36818181818181817,positive,0.955367922782898,positive,0.955367922782898
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Super!,Super 👍 product.,super product,positive,0.3333333333333333,positive,0.3333333333333333,positive,0.9773555994033813,positive,0.9773555994033813
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Highly recommended,Laptop 💻 is a great 👍 thanks Flipkart build Quality is best,laptop great thanks flipkart build quality best,positive,0.6666666666666666,positive,0.6666666666666666,positive,0.9850795269012451,positive,0.9850795269012451
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,3,Good,"I bought an i3 1215U 8gb ram version

Backlit keyboard comes only for i5 version...few images in the review section are not related.

1. Display is nice
2. No stuttering while doing normal tasks...but definitely can't even run rocket league at playable fps.",bought 1215u 8gb ram version backlit keyboard comes versionfew images review section related display nice stuttering normal tasksbut definitely cant even run rocket league playable fps,positive,0.15,positive,0.15,negative,0.4861414432525635,negative,0.4861414432525635
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Pretty good,Ok,,positive,0.5,positive,0.5,positive,0.4870164394378662,positive,0.4870164394378662
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,1,Very poor,"Heating problem, battery backup not good , many times suddenly off",heating problem battery backup good many times suddenly,positive,0.05000000000000001,positive,0.05000000000000001,negative,0.9124706983566284,negative,0.9124706983566284
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Brilliant,Everything is working fine and speed is really good due to i3 processor which is enough for basic usages and I play game like asphalt and gta also.,everything working fine speed really good due processor enough basic usages play game like asphalt gta also,positive,0.09861111111111111,positive,0.09861111111111111,positive,0.9610567688941956,positive,0.9610567688941956
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,1,Worst experience ever!,Heating issue and not performing according to specification mentioned.,heating issue performing according specification mentioned,neutral,0.0,neutral,0.0,negative,0.8246447443962097,negative,0.8246447443962097
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Terrific purchase,Very nice value for money good performance,nice value money good performance,positive,0.74,positive,0.74,positive,0.9721436500549316,positive,0.9721436500549316
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Classy product,Good product for delivery,good product delivery,positive,0.7,positive,0.7,positive,0.9449846744537354,positive,0.9449846744537354
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Wonderful,nice,nice,positive,0.6,positive,0.6,positive,0.6833009123802185,positive,0.6833009123802185
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,1,Don't waste your money,Verry slow working dont buy this products,verry slow working dont buy products,negative,-0.30000000000000004,negative,-0.30000000000000004,negative,0.9202553629875183,negative,0.9202553629875183
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Very Good,Nice n,nice,positive,0.6,positive,0.6,positive,0.7117438316345215,positive,0.7117438316345215
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,4,Delightful,Nice,nice,positive,0.6,positive,0.6,positive,0.774058997631073,positive,0.774058997631073
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,1,Did not meet expectations,Dont take any product in flipkart,dont take product flipkart,neutral,0.0,neutral,0.0,negative,0.7916014194488525,negative,0.7916014194488525
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,"3,899",279,5,Simply awesome,Best laptop,best laptop,positive,1.0,positive,1.0,positive,0.9377615451812744,positive,0.9377615451812744
